palabra,pagina,cantidad,fechaini,fechafin
pera,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
como,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
development,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
aplicara,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
millones,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
sera,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
responsable,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
este,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
casi,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
mitad,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
inversiones,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
sector,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
unos,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
millones,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
perfil,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
mucho,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
bajo,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
anteriores,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
pero,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
decidida,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
realizar,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
apuesta,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
mayor,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
extraccion,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
petroleo,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
pais,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
destaca,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
chilena,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
enap,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
sipetrol,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
cuarta,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
ranking,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
inversores,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
rubro,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
millones,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
entre,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
firmas,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
privadas,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
capitales,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
nacionales,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
aparecen,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
lugar,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
expectante,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
pampa,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
energia,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
reemplazo,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
adquirida,https://www.infobae.com/economia/finanzas-y-negocios/2017/05/30/ypf-pan-american-y-total-concentran-las-inversiones-en-energia/,1,20170530,20170530
