palabra,pagina,cantidad,fechaini,fechafin
antes,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
exxon,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
mobil,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
estados,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
unidos,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
preve,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
invertir,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
millones,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
mientras,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
angloholandesa,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
shell,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
opera,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
como,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
development,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
aplicara,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
millones,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
perfil,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
mucho,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
bajo,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
anteriores,http://www.iprofesional.com/notas/250503-Tres-empresas-concentran-mas-del-70-de-las-inversiones-en-petroleo-y-gas,1,20170529,20170529
